x-axis,1,2
second,Volt,Volt
-120.000E-06,,
-117.500E-06,-205.846418E-03,-193.305589E-03
-115.000E-06,-205.846418E-03,-193.132850E-03
-112.500E-06,-205.846418E-03,-193.242775E-03
-110.000E-06,-205.862121E-03,-192.787373E-03
-107.500E-06,-205.830714E-03,-192.771669E-03
-105.000E-06,-205.972046E-03,-191.798051E-03
-102.500E-06,-205.736493E-03,-191.044282E-03
-100.000E-06,-206.097674E-03,-190.180589E-03
-97.500E-06,-206.050563E-03,-189.536745E-03
-95.000E-06,-205.846418E-03,-189.505338E-03
-92.500E-06,-205.846418E-03,-188.798679E-03
-90.000E-06,-205.799307E-03,-189.034232E-03
-87.500E-06,-205.846418E-03,-188.625941E-03
-85.000E-06,-205.595161E-03,-188.641644E-03
-82.500E-06,-205.846418E-03,-188.594534E-03
-80.000E-06,-205.595161E-03,-189.379709E-03
-77.500E-06,-206.097674E-03,-188.767272E-03
-75.000E-06,-206.050563E-03,-188.971418E-03
-72.500E-06,-206.019156E-03,-188.940011E-03
-70.000E-06,-205.846418E-03,-189.144157E-03
-67.500E-06,-206.097674E-03,-190.117775E-03
-65.000E-06,-206.097674E-03,-190.824433E-03
-62.500E-06,-206.097674E-03,-191.295539E-03
-60.000E-06,-205.846418E-03,-192.708855E-03
-57.500E-06,-205.846418E-03,-193.384106E-03
-55.000E-06,-205.846418E-03,-193.305589E-03
-52.500E-06,-205.846418E-03,-193.305589E-03
-50.000E-06,-205.846418E-03,-193.352699E-03
-47.500E-06,-206.081970E-03,-193.541142E-03
-45.000E-06,-206.081970E-03,-193.776694E-03
-42.500E-06,-205.924935E-03,-193.227071E-03
-40.000E-06,-205.972046E-03,-193.054333E-03
-37.500E-06,-206.003453E-03,-192.803076E-03
-35.000E-06,-205.799307E-03,-192.803076E-03
-32.500E-06,-205.846418E-03,-192.771669E-03
-30.000E-06,-206.081970E-03,-192.551820E-03
-27.500E-06,-205.846418E-03,-192.237750E-03
-25.000E-06,-205.705086E-03,-191.232725E-03
-22.500E-06,-205.846418E-03,-190.196292E-03
-20.000E-06,-205.783603E-03,-189.599559E-03
-17.500E-06,-205.846418E-03,-189.254081E-03
-15.000E-06,-205.862121E-03,-188.782976E-03
-12.500E-06,-206.050563E-03,-188.578830E-03
-10.000E-06,-206.097674E-03,-187.950689E-03
-7.500E-06,-205.846418E-03,-188.531720E-03
-5.000E-06,-205.940639E-03,-188.610237E-03
-2.500E-06,-206.019156E-03,-188.311870E-03
+0.0E+00,+193.399809E-03,-189.018529E-03
