x-axis,1,2
second,Volt,Volt
-2.10000E-03,,
-2.09000E-03,-205.62657E-03,-190.39102E-03
-2.08000E-03,-205.62657E-03,-190.39102E-03
-2.07000E-03,-205.65797E-03,-190.39102E-03
-2.06000E-03,-205.87782E-03,-190.62657E-03
-2.05000E-03,-205.62657E-03,-190.39102E-03
-2.04000E-03,-205.37531E-03,-190.39102E-03
-2.03000E-03,-205.76790E-03,-190.39102E-03
-2.02000E-03,-205.54805E-03,-190.39102E-03
-2.01000E-03,-205.59516E-03,-190.39102E-03
-2.00000E-03,-205.64227E-03,-190.39102E-03
-1.99000E-03,-205.62657E-03,-190.39102E-03
-1.98000E-03,-205.46953E-03,-190.39102E-03
-1.97000E-03,-205.62657E-03,-190.39102E-03
-1.96000E-03,-205.79931E-03,-190.13976E-03
-1.95000E-03,-205.83071E-03,-190.43813E-03
-1.94000E-03,-205.62657E-03,-190.39102E-03
-1.93000E-03,-205.62657E-03,-190.39102E-03
-1.92000E-03,-205.62657E-03,-190.39102E-03
-1.91000E-03,-205.75220E-03,-190.50094E-03
-1.90000E-03,-205.87782E-03,-190.64227E-03
-1.89000E-03,-205.83071E-03,-190.64227E-03
-1.88000E-03,-205.87782E-03,-190.40672E-03
-1.87000E-03,-205.87782E-03,-190.39102E-03
-1.86000E-03,-205.62657E-03,-190.39102E-03
-1.85000E-03,-205.62657E-03,-190.39102E-03
-1.84000E-03,-205.62657E-03,-190.39102E-03
-1.83000E-03,-205.70509E-03,-190.39102E-03
-1.82000E-03,-205.62657E-03,-190.40672E-03
-1.81000E-03,-205.87782E-03,-190.62657E-03
-1.80000E-03,-205.68938E-03,-190.39102E-03
-1.79000E-03,-206.05056E-03,-190.64227E-03
-1.78000E-03,-205.75220E-03,-190.50094E-03
-1.77000E-03,-205.79931E-03,-190.39102E-03
-1.76000E-03,-205.87782E-03,-190.39102E-03
-1.75000E-03,-205.64227E-03,-190.39102E-03
-1.74000E-03,-205.67368E-03,-190.59516E-03
-1.73000E-03,-205.79931E-03,-190.21828E-03
-1.72000E-03,-205.76790E-03,-190.64227E-03
-1.71000E-03,-205.54805E-03,-190.46953E-03
-1.70000E-03,-205.62657E-03,-190.39102E-03
-1.69000E-03,-205.62657E-03,-190.39102E-03
-1.68000E-03,-205.86212E-03,-190.64227E-03
-1.67000E-03,-205.70509E-03,-190.81501E-03
-1.66000E-03,-205.76790E-03,-190.51664E-03
-1.65000E-03,-205.37531E-03,-190.64227E-03
-1.64000E-03,-205.68938E-03,-190.57946E-03
