x-axis;1;2
second;Volt;Volt
-204.0000E-06;-1.0477857280E+00;-1.0476890530E+00
-203.2400E-06;-1.0471575873E+00;-1.0480031234E+00
-202.4800E-06;-1.0476286928E+00;-1.0480031234E+00
-201.7200E-06;-1.0468435169E+00;-1.0475320178E+00
-200.9600E-06;-1.0471575873E+00;-1.0475320178E+00
-200.2000E-06;-1.0471575873E+00;-1.0486312641E+00
-199.4400E-06;-1.0482568335E+00;-1.0483171937E+00
-198.6800E-06;-1.0470005521E+00;-1.0480031234E+00
-197.9200E-06;-1.0474716576E+00;-1.0484742289E+00
-197.1600E-06;-1.0468435169E+00;-1.0481601585E+00
-196.4000E-06;-1.0474716576E+00;-1.0480031234E+00
-195.6400E-06;-1.0477857280E+00;-1.0484742289E+00
-194.8800E-06;-1.0476286928E+00;-1.0481601585E+00
-194.1200E-06;-1.0470005521E+00;-1.0478460882E+00
-193.3600E-06;-1.0476286928E+00;-1.0480031234E+00
-192.6000E-06;-1.0479427631E+00;-1.0472179475E+00
-191.8400E-06;-1.0477857280E+00;-1.0481601585E+00
-191.0800E-06;-1.0470005521E+00;-1.0478460882E+00
-190.3200E-06;-1.0476286928E+00;-1.0478460882E+00
-189.5600E-06;-1.0476286928E+00;-1.0476890530E+00
-188.8000E-06;-1.0470005521E+00;-1.0476890530E+00
-188.0400E-06;-1.0477857280E+00;-1.0481601585E+00
-187.2800E-06;-1.0477857280E+00;-1.0481601585E+00
-186.5200E-06;-1.0476286928E+00;-1.0480031234E+00
-185.7600E-06;-1.0473146224E+00;-1.0481601585E+00
-185.0000E-06;-1.0471575873E+00;-1.0481601585E+00
-184.2400E-06;-1.0476286928E+00;-1.0481601585E+00
-183.4800E-06;-1.0470005521E+00;-1.0475320178E+00
-182.7200E-06;-1.0477857280E+00;-1.0484742289E+00
-181.9600E-06;-1.0468435169E+00;-1.0480031234E+00
-181.2000E-06;-1.0476286928E+00;-1.0478460882E+00
-180.4400E-06;-1.0477857280E+00;-1.0481601585E+00
-179.6800E-06;-1.0470005521E+00;-1.0480031234E+00
-178.9200E-06;-1.0473146224E+00;-1.0480031234E+00
-178.1600E-06;-1.0473146224E+00;-1.0484742289E+00
-177.4000E-06;-1.0477857280E+00;-1.0480031234E+00
-176.6400E-06;-1.0473146224E+00;-1.0481601585E+00
-175.8800E-06;-1.0473146224E+00;-1.0480031234E+00
-175.1200E-06;-1.0471575873E+00;-1.0475320178E+00
-174.3600E-06;-1.0476286928E+00;-1.0480031234E+00
-173.6000E-06;-1.0471575873E+00;-1.0481601585E+00
